CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-01-7376-46,01-403,ciudad capital,zona 1,centro profesional de estudios de computacion,2a. calle 10-77,22384425,carlos humberto gonzalez de leon,,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),guatemala norte
00-01-7378-46,01-403,ciudad capital,zona 1,centro profesional de estudios de computacion,2a. calle 10-77,22384425,carlos humberto gonzalez de leon,,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-7388-46,01-403,ciudad capital,zona 1,centro de estudios comerciales en informatica,12a. 10a. calle-37 27/01/2022,,carlos humberto gonzalez de leon,-------------------,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala norte
00-01-7526-46,01-403,ciudad capital,zona 1,escuela tecnica ciencia aplicada,10a. 3a. calle-15,,carlos humberto gonzalez de leon,---,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-7573-46,01-301,ciudad capital,zona 1,escuela nacional de formacion secretarial no 2,3a. calle 1-33,22500422,erick estuardo sanchez archila,silvia urrutia garcia de reyes,diversificado,oficial,urbana,abierta,monolingue,vespertina,diario(regular),guatemala norte
00-01-7577-46,01-102,ciudad capital,zona 1,colegio o meany,15 ave. 2-63,22530372,zizi arely lopez chinchilla,,diversificado,privado,urbana,temporal titulos,monolingue,matutina,diario(regular),guatemala norte
00-01-7588-46,01-317,ciudad capital,zona 1,colegio de computacion electronica y electricidad,15a. calle 'a' 12-37,22517616,mariano domingo estrada teletor,,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-7597-46,01-403,ciudad capital,zona 1,centro tecnologico de computacion la merced sa,5a. calle 10-22,22325857,carlos humberto gonzalez de leon,,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-7611-46,01-305,ciudad capital,zona 1,centro educativo alto desarrollo,11 avenida 10-67,22539153,isis irazema canel palma,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala norte
00-01-7632-46,01-407,ciudad capital,zona 1,cpum colegio privado mixto en computacion versalles,2a.calle 6-33,,carlos humberto gonzalez de leon,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,mixto,guatemala norte
00-01-7644-46,01-403,ciudad capital,zona 1,liceo mixto en computacion ixchel,5av. 3-79,23164224,carlos humberto gonzalez de leon,héctor arnulfo castellanos,diversificado,privado,urbana,abierta,monolingue,matutina,fin de semana,guatemala norte
00-01-7654-46,01-627,ciudad capital,zona 1,colegio mixto indo latino,4av. 13-35,22380338,isaura amparo recinos carrillo,,diversificado,privado,urbana,abierta,monolingue,matutina,fin de semana,guatemala norte
00-01-7655-46,01-627,ciudad capital,zona 1,colegio mixto indo latino,4av. 13-35,22380338,isaura amparo recinos carrillo,,diversificado,privado,urbana,abierta,monolingue,matutina,fin de semana,guatemala norte
00-01-7667-46,01-312,ciudad capital,zona 1,liceo clasico en computacion,4a. calle 5-52,23041515,amado salomon flores perez,miguel alfonso lemus altan,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-7670-46,01-315,ciudad capital,zona 1,liceo clasico en computacion,4a. calle 5-52 zona 1,22512449,aura marina garrido morales,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala norte
00-01-7706-46,01-317,ciudad capital,zona 1,instituto de estudios especializados en ciencias de la computacion,3a. calle 3-59,22381161,mariano domingo estrada teletor,delfino heriberto hernandez castillo,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-7707-46,01-317,ciudad capital,zona 1,instituto de estudios especializados en ciencias de la computacion,3a. calle 3-59,22326648,mariano domingo estrada teletor,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala norte
00-01-7710-46,01-627,ciudad capital,zona 1,instituto de estudios especializados en ciencias de la computacion,3a. calle 3-59,22381161,isaura amparo recinos carrillo,delfino heriberto hernandez castillo,diversificado,privado,urbana,abierta,monolingue,matutina,fin de semana,guatemala norte
00-01-7711-46,01-402,ciudad capital,zona 1,instituto de estudios especializados en ciencias de la computacion,3a. calle 3-59,22326648,carlos humberto gonzalez de leon,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,fin de semana,guatemala norte
00-01-7721-46,01-627,ciudad capital,zona 1,liceo de computacion siglo 21 no3,13a. 9a. calle-60,22959172,isaura amparo recinos carrillo,,diversificado,privado,urbana,abierta,monolingue,matutina,fin de semana,guatemala norte
00-01-7729-46,01-403,ciudad capital,zona 1,liceo clasico en computacion,4a. calle 5-52,23041515,carlos humberto gonzalez de leon,,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-7742-46,01-303,ciudad capital,zona 1,colegio mixto padre betanzos,10a. 12a. calle-90,22384283,claudia patricia ruiz casasola de estrada,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala norte
00-01-7744-46,,ciudad capital,zona 1,colegio mixto padre betanzos,10a. 12a. calle-90 zona 1,,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala norte
00-01-7809-46,01-403,ciudad capital,zona 1,instituto rafael landivar,8a. calle 2-46,22516035,carlos humberto gonzalez de leon,--------------,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,fin de semana,guatemala norte
00-01-7814-46,,ciudad capital,zona 1,colegio omeany,15 ave. 2-63,,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,sabatino,guatemala norte
00-01-7820-46,01-403,ciudad capital,zona 1,colegio sistematizado en computacion,4a. avenida 1-21 zona 1,,carlos humberto gonzalez de leon,,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,dominical,guatemala norte
00-01-7821-46,01-403,ciudad capital,zona 1,colegio sistematizado en computacion,4a. avenida 1-21 zona 1,,carlos humberto gonzalez de leon,,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,sabatino,guatemala norte
00-01-7839-46,01-316,ciudad capital,zona 1,liceo profesional de informatica y tecnologia,9a. calle 0-39,22532566,carlos humberto gonzalez de leon,---,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-7840-46,,ciudad capital,zona 1,liceo profesional de informatica y tecnologia,9a. calle 0-39,,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,nocturna,diario(regular),guatemala norte
00-01-7841-46,01-403,ciudad capital,zona 1,liceo profesional de informatica y tecnologia,9a. calle 0-39,52331784,carlos humberto gonzalez de leon,,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-7849-46,,ciudad capital,zona 1,instituto rafael landivar,8a. calle 2-46 zona 1,22514714,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala norte
00-01-7863-46,01-,ciudad capital,zona 1,centro tecnologico en computacion la merced,5a. calle 10-22 zona 1,22325857,maria felicita roque carrera,----,diversificado,privado,urbana,temporal titulos,monolingue,intermedia,diario(regular),guatemala norte
00-01-7910-46,01-402,ciudad capital,zona 1,liceo jose de san martin,6a. avenida 1-73,22322807,carlos humberto gonzalez de leon,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,fin de semana,guatemala norte
00-01-7911-46,01-318,ciudad capital,zona 1,liceo canadiense,11a. 1a. calle-53,23750055,leslie azucena monzon tecun,ada lucrecia mijangos teo de arana,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-7912-46,01-403,ciudad capital,zona 1,liceo canadiense,11a. 1a. calle-53,23750055,carlos humberto gonzalez de leon,ada lucrecia mijangos teo de arana,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-7934-46,01-403,ciudad capital,zona 1,colegio la verdad,9a. calle 3-19,22537837,carlos humberto gonzalez de leon,-----,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala norte
00-01-7964-46,01-317,ciudad capital,zona 1,colegio profesional en computacion sa,11 ave. 11-41,22322208,mariano domingo estrada teletor,----------------,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala norte
